"Pseudonitschkia parmotrematis" TRUE
"Porina ornata" TRUE
"Racoleus trichophorus" TRUE
"Sarcosoma turbinatum" TRUE
"Cryptothecia thoroldii" TRUE
"Graphina arthothelioides" TRUE
"Bacidina apiahica" TRUE
"Pyrenula mamillana" TRUE
"Bulbothrix goebelii" TRUE
"Byssoloma subdiscordans" TRUE
"Graphis guineensis" TRUE
"Phaeographina alata" TRUE
"Psorotheciopsis patellarioides" TRUE
"Phaeographina leptotremoides" TRUE
"Cryptothecia nigeriensis" TRUE
"Arthonia elevata" TRUE
"Heterodermia appendiculata" TRUE
"Hyperphyscia syncolla" TRUE
"Arthonia leptogrammodes" TRUE
"Thelenella fugiens" TRUE
"Zwackhia viridis" TRUE
"Calopadia phyllogena" TRUE
"Sporopodium xantholeucum" TRUE
"Peltula tortuosa" TRUE
"Aulaxina quadrangula" TRUE
"Chiodecton album" TRUE
"Opegrapha simplicior" TRUE
"Graphina deightonii" TRUE
"Arthonia modesta" TRUE
"Chroodiscus coccineus" TRUE
"Gyalectidium filicinum" TRUE
"Russula fissurata" TRUE
"Russula oculata" TRUE
"Russula turpis" TRUE
"Russula oleifera" TRUE
"Russula sankarae" TRUE
"Botryosphaeria plicatula" TRUE
"Pyrenula anomala" TRUE
"Dirinaria aegialita" TRUE
"Asteridiella capparis" TRUE
"Asteridiella anthocleistae" TRUE
"Teichospora melanconioides" TRUE
"Meliola aethiops" TRUE
"Meliola amaraliae" TRUE
"Meliola albiziae" TRUE
"Meliola caesalpiniae" TRUE
"Meliola anisophylleae" TRUE
"Meliola baphiae-nitidae" TRUE
"Meliola baphiae-polygalaceae" TRUE
"Meliola calami" TRUE
"Meliola berliniae" TRUE
"Meliola erythrophlei" TRUE
"Meliola mitragynicola" TRUE
"Meliola bonamiae" TRUE
"Meliola copaiferae" TRUE
"Meliola dissotidis" TRUE
"Meliola danielliae" TRUE
"Meliola cissampeli" TRUE
"Meliola hugoniae" TRUE
"Meliola loranthi" TRUE
"Meliola leonensis" TRUE
"Meliola mucunae" TRUE
"Meliola ourateae" TRUE
"Meliola napoleonae" TRUE
"Meliola mauritiae" TRUE
"Meliola psychotriae" TRUE
"Meliola sesami" TRUE
"Meliola scabriseta" TRUE
"Meliola stizolobii" TRUE
"Meliola subdentata" TRUE
"Meliola millettiae-rhodanthae" TRUE
"Meliola millettiae-sanaganae" TRUE
"Meliola pandanicola" TRUE
"Meliola linacearum" TRUE
"Meliola khayae" TRUE
"Meliola kibirae" TRUE
"Meliola mezoneuri" TRUE
"Meliola ochthocosmi" TRUE
"Meliola hippocrateicola" TRUE
"Meliola hirsuta" TRUE
"Meliola manotis" TRUE
"Meliola physostigmatis" TRUE
"Meliola ostryoderridis" TRUE
"Meliola warneckei" TRUE
"Coriolopsis helvola" TRUE
"Fenestella gigaspora" TRUE
"Asterina strophanthi" TRUE
"Podoscypha warneckeana" TRUE
"Ganoderma chalceum" TRUE
"Pterula togoensis" TRUE
"Polyporus baumannii" TRUE
