;status of taxon;kingdom;phylum;order;family;cf./aff.;species;authors;Mycology Phytopathology Lichenology;ecology;substrate;host family;literature reference;country;only year;first_author
12514;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium;Link;;;Substratum: leaf. Associated organism: Cucurbita pepo;Cucurbitaceae;IMI96307;Nigeria;1962;Lodips, I.L.
12515;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium;Link;;;Associated organism: Phyllanthus amarus;Euphorbiaceae;IMI34119;Sierra Leone;1949;Deighton, F.C.
12516;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium;Link;;;Associated organism: Euphorbia hirta;Euphorbiaceae;IMI34099;Ghana;1949;Deighton, F.C.
12517;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium;Link;;;Associated organism: Capsicum annuum;Solanaceae;IMI160427;Nigeria;;Simons, J.H.
12518;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium;Link;;;Associated organism: Fleurya aestuans;Urticaceae;IMI99582;Nigeria;1963;Bailey, A.G.
12519;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium;Link;;;Associated organism: Phyllanthus amarus;Euphorbiaceae;IMI34316;Sierra Leone;1949;Deighton, F.C.
12520;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium abelmoschi;Thu<umlaut>m.;;;Associated organism: Hibiscus esculentus;Malvaceae;IMI266520a;Senegal;1982;Defrancq, M.
12521;;Fungi;Ascomycota;Capnodiales;Mycosphaerellaceae;;Cercospora malayensis;F. Stevens & Solheim;;;Associated organism: Hibiscus esculentus;Malvaceae;IMI266520b;Senegal;1982;Defrancq, M.
12522;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Alternaria alternata;(Fr.) Keissl.;;;Associated organism: Hibiscus esculentus;Malvaceae;IMI266520c;Senegal;1982;Defrancq, M.
12523;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Stemphylium lycopersici;(Enjoji) W. Yamam.;;;Associated organism: Hibiscus esculentus;Malvaceae;IMI266520d;Senegal;1982;Defrancq, M.
12524;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium abelmoschi;Thu<umlaut>m.;;;Associated organism: Hibiscus esculentus;Malvaceae;IMI34106;Sierra Leone;1949;Deighton, F.C.
12525;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium abelmoschi;Thu<umlaut>m.;;;Associated organism: Hibiscus esculentus;Malvaceae;IMI34102;Sierra Leone;1949;Deighton, F.C.
12526;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium abelmoschi;Thu<umlaut>m.;;;Associated organism: Hibiscus esculentus;Malvaceae;IMI75767a;Nigeria;1959;Harris, E.
12527;;Fungi;Ascomycota;Capnodiales;Mycosphaerellaceae;;Pseudocercospora abelmoschi;(Ellis & Everh.) Deighton;;;Associated organism: Hibiscus esculentus;Malvaceae;IMI75767b;Nigeria;1959;Harris, E.
12528;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium abelmoschi;Thu<umlaut>m.;;;Associated organism: Hibiscus esculentus;Malvaceae;IMI168095;Nigeria;1972;Maduewesi, J.N.C.
12529;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium abelmoschi;Thu<umlaut>m.;;;Associated organism: Hibiscus esculentus;Malvaceae;IMI34100a;Ghana;1949;Deighton, F.C.
12530;;Fungi;Ascomycota;Capnodiales;Mycosphaerellaceae;;Cercospora;Fresen.;;;Associated organism: Hibiscus esculentus;Malvaceae;IMI34100b;Ghana;1949;Deighton, F.C.
12531;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium abelmoschi;Thu<umlaut>m.;;;Associated organism: Hibiscus esculentus;Malvaceae;IMI75937;Nigeria;1959;Bailey, A.G.
12532;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium chrysanthemi;Rabenh.;;;Associated organism: Zinnia;Compositae;IMI34373;Sierra Leone;1949;Deighton, F.C.
12533;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium chrysanthemi;Rabenh.;;;Associated organism: Impatiens balsamina;Balsaminaceae;IMI34376;Sierra Leone;1949;Deighton, F.C.
12534;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium chrysanthemi;Rabenh.;;;Associated organism: Zinnia;Compositae;IMI34374;Sierra Leone;1949;Deighton, F.C.
12535;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium curtisii var. ovalisporium;Linder;;;Substratum: plant. Associated organism: Guibourtia copallifera;Leguminosae;IMI38374a;Sierra Leone;1949;Deighton, F.C.
12536;;Fungi;Ascomycota;Xylariales;Xylariaceae;;Hypoxylon;Bull.;;;Associated organism: Guibourtia copallifera;Leguminosae;IMI38374b;Sierra Leone;1949;Deighton, F.C.
12537;;Fungi;Ascomycota;Xylariales;Xylariaceae;;Hypoxylon truncatum;(Schwein.) J.H. Mill.;;;Associated organism: Guibourtia copallifera;Leguminosae;IMI38374c;Sierra Leone;1949;Deighton, F.C.
12538;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium heliotropiiindici;Sawada;;;Associated organism: Heliotropium indicum;Boraginaceae;IMI34110;Sierra Leone;1949;Deighton, F.C.
12539;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium lactis;Fresen.;;;Substratum: pod. Associated organism: Theobroma cacao;Sterculiaceae;IMI39508;Ghana;1950;Owen, H.
12540;;Fungi;Ascomycota;;;;Oothyrium butyrospermi;Syd.;;;Associated organism: Butyrospermum parkii;Sapotaceae;IMI22425;Sierra Leone;1948;Deighton, F.C.
12541;;Fungi;Ascomycota;;;;Oothyrium butyrospermi;Syd.;;;Associated organism: Butyrospermum parkii;Sapotaceae;IMI22426;Sierra Leone;1948;Deighton, F.C.
12542;;Fungi;Ascomycota;;;;Oothyrium butyrospermi;Syd.;;;Associated organism: Butyrospermum parkii;Sapotaceae;IMI75924;Nigeria;1959;Bailey, A.G.
12543;;Fungi;Ascomycota;;;;Oothyrium butyrospermi;Syd.;;;Associated organism: Butyrospermum parkii;Sapotaceae;IMI75933;Nigeria;1959;Bailey, A.G.
12544;;Fungi;Ascomycota;Pleosporales;Leptosphaeriaceae;;Ophiobolus;Riess;;;Substratum: wood. Associated organism: Ceiba pentandra;Bombacaceae;IMI103428a;Sierra Leone;1963;Sellar, P.
12545;;Fungi;Ascomycota;;;type;Toxosporiopsis capitata;B. Sutton & Sellar;;;Associated organism: Ceiba pentandra;Bombacaceae;IMI103428b;Sierra Leone;1963;Sellar, P.
12546;;Fungi;Ascomycota;Diaporthales;;;Botryodiplodia theobromae;Pat.;;;Associated organism: Ceiba pentandra;Bombacaceae;IMI103428c;Sierra Leone;1963;Sellar, P.
12547;;Fungi;Ascomycota;Pleosporales;Leptosphaeriaceae;;Ophiobolus;Riess;;;Substratum: seed. Associated organism: Sorghum;Gramineae;IMI244135;Nigeria;1980;Gumel, M.H.
12548;;Fungi;Ascomycota;Pleosporales;Leptosphaeriaceae;;Ophiobolus miyabeanus;S. Ito & Kurib.;;;Associated organism: Oryza sativa;Gramineae;IMI55901a;Sierra Leone;1954;Deighton, F.C.
12549;;Fungi;Ascomycota;Trichosphaeriales;;;Khuskia oryzae;H.J. Huds.;;;Associated organism: Oryza sativa;Gramineae;IMI55901b;Sierra Leone;1954;Deighton, F.C.
12550;;Fungi;Ascomycota;Pleosporales;Leptosphaeriaceae;;Ophiobolus oryzinus;Sacc.;;;Associated organism: Oryza sativa;Gramineae;IMI418;Sierra Leone;1945;Deighton, F.C.
12551;;Fungi;Ascomycota;Pleosporales;Leptosphaeriaceae;;Ophiobolus oryzinus;Sacc.;;;Associated organism: Oryza sativa;Gramineae;IMI88663;Nigeria;1961;Harris, E.
12552;;Fungi;Ascomycota;Pleosporales;Leptosphaeriaceae;;Ophiobolus oryzinus;Sacc.;;;Associated organism: Oryza sativa;Gramineae;IMI79545;Nigeria;1960;Harris, E.
12553;;Fungi;Ascomycota;Phyllachorales;Phyllachoraceae;;Ophiodothella;(Henn.) Ho<umlaut>hn.;;;Substratum: leaf. Associated organism: Khaya senegalensis;Meliaceae;IMI75751;Nigeria;1959;Harris, E.
12554;;Fungi;Ascomycota;;Parodiopsidaceae;;Ophiomeliola;Starba<umlaut>ck;;;Associated organism: Sida rhombifolia;Malvaceae;IMI8793;Sierra Leone;1946;Deighton, F.C.
12555;;Fungi;Ascomycota;Hypocreales;Nectriaceae;;Ophionectria;Sacc.;;;Associated organism: Raphia vinifera;Palmae;IMI38809a;Ghana;1949;Hughes, S.J.
12556;;Fungi;Ascomycota;Meliolales;Meliolaceae;;Meliola;Fr.;;;Associated organism: Raphia vinifera;Palmae;IMI38809b;Ghana;1949;Hughes, S.J.
12557;;Fungi;Ascomycota;;;;Spiropes clavatus;(Ellis & G. Martin) M.B. Ellis;;;Associated organism: Raphia vinifera;Palmae;IMI38809c;Ghana;1949;Hughes, S.J.
12558;;Fungi;Ascomycota;Trichosphaeriales;Trichosphaeriaceae;;Oplothecium arecae;Syd.;;;Associated organism: Cocos nucifera;Palmae;IMI26114;Sierra Leone;1948;
12559;;Fungi;Ascomycota;Orbiliales;Orbiliaceae;;Orbilia;Fr.;;;Associated organism: Ceiba pentandra;Bombacaceae;IMI49700;Ghana;1952;Hughes, S.J.
12560;;Fungi;Ascomycota;Orbiliales;Orbiliaceae;;Orbilia;Fr.;;;Associated organism: Ceiba pentandra;Bombacaceae;IMI49703;Ghana;1952;Hughes, S.J.
12561;;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Ovulariopsis papayae;Van der Byl;;;Associated organism: Carica papaya;Caricaceae;IMI59579;Sierra Leone;1955;Deighton, F.C.
12562;;Fungi;Ascomycota;Xylariales;;type;Oxydothis elaeicola;Petr.;;;Substratum: leaf. Associated organism: Elaeis guineensis;Palmae;IMI37516;Sierra Leone;1949;Deighton, F.C.
12563;;Fungi;Ascomycota;Xylariales;;;Oxydothis elaeidis;(Beeli) Sivan.;;;Substratum: leaf. Associated organism: Elaeis guineensis;Palmae;IMI214416;Sierra Leone;1977;Jefford, T.G.
12564;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces;Bainier;;;Substratum: seed. Associated organism: Arachis hypogaea;Leguminosae;IMI111932;Nigeria;;McDonald, D.
12565;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces;Bainier;;;Associated organism: Zea mays;Gramineae;IMI138000;Nigeria;;Broadbent, J.A. [Dr]
12566;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces;Bainier;;;Substratum: seed. Associated organism: Arachis hypogaea;Leguminosae;IMI111937;Nigeria;;McDonald, D.
12567;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces;Bainier;;;Associated organism: Ornithacris turbida;Animalia;IMI330189;Niger;1989;Weel, J.J. van der
12568;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces;Bainier;;;Substratum: artefact, food. Associated organism: Palmae;Palmae;IMI83338;Nigeria;1960;Sheridam, A.
12569;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces;Bainier;;;Substratum: trunk. Associated organism: Mangifera indica;Anacardiaceae;IMI59141a;Sierra Leone;1955;Deighton, F.C.
12570;;Fungi;Ascomycota;Helotiales;;;Cordierites guianensis;Mont.;;;Associated organism: Mangifera indica;Anacardiaceae;IMI59141b;Sierra Leone;1955;Deighton, F.C.
12571;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces bacillisporus;Onions & G.L. Barron;;;Associated organism: Oryza sativa;Gramineae;IMI159102;Nigeria;;Williams, R.
12572;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces cinnamomeus;(Petch) Samson & W. Gams;;;"Associated organisms: Aspidiotus destructor; Cocos nucifera";"Animalia; Palmae";IMI27589;Sierra Leone;1948;Hargreaves, E.
12573;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces cinnamomeus;(Petch) Samson & W. Gams;;;"Associated organisms: Aspidiotus destructor; Cocos nucifera";"Animalia; Palmae";IMI27588;Sierra Leone;1948;Hargreaves, E.
12574;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces elegans;(Corda) E.W. Mason & S. Hughes;;;Substratum: artefact, food. Associated organism: Palmae;Palmae;IMI83380;Nigeria;1960;Sheridam, A.
12575;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces fumosoroseus;(Wize) A.H.S. Br. & G. Sm.;;;Substratum: artefact, food. Associated organism: Palmae;Palmae;IMI83378;Nigeria;1960;Sheridam, A.
12576;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces fumosoroseus;(Wize) A.H.S. Br. & G. Sm.;;;Substratum: leaf. Associated organism: Hevea;Euphorbiaceae;IMI192042;Sierra Leone;1975;Capooria, R.G.
12577;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces fusisporus;S.B. Saksena;;;Substratum: substance, soil;;IMI83939;Nigeria;1960;Dransfield, M.
12578;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;Substratum: gut. Associated organism: Amitermes;Animalia;IMI291108;Nigeria;1984;Ugoji
12579;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;Substratum: leaf. Associated organism: Hevea brasiliensis;Euphorbiaceae;IMI295119;Nigeria;1985;Ikediugwu 
12580;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;Associated organism: Vigna sinensis;Leguminosae;IMI141386;Nigeria;;Donald, D.M.
12581;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;;;IMI317967;Nigeria;1987;
12582;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;Associated organism: Isoptera;Animalia;IMI232118;Nigeria;1978;Gumel, M.H.
12583;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;"Substratum: seed; rhizosphere. Associated organism: Elaeis guineensis";Palmae;IMI259494;Nigeria;1981;Airede, K.E.
12584;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;;;IMI240586;Nigeria;1979;Thomas, R.J.
12585;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;Substratum: artefact, food. Associated organism: Pisces;Animalia;IMI234227;Nigeria;1978;Aribisala, O.A.
12586;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;Substratum: substance, soil;;IMI224247;Nigeria;1978;Mabadeje, S.A.
12587;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;Substratum: artefact, fibre;;IMI63373;Nigeria;1956;Butterworth
12588;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;Substratum: gut. Associated organism: Amitermes;Animalia;IMI291107;Nigeria;1984;Ugoji
12589;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;Substratum: substance, soil;;IMI224248;Nigeria;1978;Mabadeje, S.A.
12590;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;Substratum: leaf. Associated organism: Hevea;Euphorbiaceae;IMI192069;Sierra Leone;1975;Capooria, R.G.
12591;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces lilacinus;(Thom) Samson;;;;;IMI260736;Nigeria;1981;Udoebo, A. [Dr]
12592;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces persicinus;Nicot;;;Associated organism: Zea mays;Gramineae;IMI151930;Nigeria;;Williams, R.
12593;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Pinus oocarpa;Pinaceae;IMI197580;Nigeria;;Fatuga, B.A.
12594;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Isoptera;Animalia;IMI232120;Nigeria;1978;Gumel, M.H.
12595;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: root. Associated organism: Lycopersicon esculentum;Solanaceae;IMI303640;Nigeria;1986;Ogundana, S.K.
12596;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Plantae;Plantae;IMI51376a;Sierra Leone;1953;Deighton, F.C.
12597;;Fungi;Ascomycota;Chaetothyriales;Herpotrichiellaceae;;Phialophora;Medlar;;;Associated organism: Plantae;Plantae;IMI51376b;Sierra Leone;1953;Deighton, F.C.
12598;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Zea mays;Gramineae;IMI157441;Nigeria;1971;Lamey, A.
12599;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: seed. Associated organism: Zea mays;Gramineae;IMI124128;Nigeria;;Broadbent, J.A.
12600;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Isoptera;Animalia;IMI235735;Nigeria;1979;Thomas, R.J.
12601;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: gut. Associated organism: Coptotermes;Animalia;IMI307876;Nigeria;1986;Ugoji, E.O. [Dr]
12602;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Phoenix dactylifera;Palmae;IMI314376;Nigeria;1987;Onara, B.
12603;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;"Substratum: dung; artefact, compost. Associated organism: Animalia";Animalia;IMI241720;Nigeria;1979;
12604;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: gut. Associated organism: Amitermes;Animalia;IMI291106;Nigeria;1984;Ugoji
12605;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Terminalia catappa;Combretaceae;IMI332152;Nigeria;1989;Gbadegesin, R.A.
12606;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Cola acuminata;Sterculiaceae;IMI132687;Nigeria;1968;Broadbent, J.A.
12607;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Isoptera;Animalia;IMI242891;Nigeria;1979;Thomas, R.J.
12608;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: artefact, nest. Associated organism: Isoptera;Animalia;IMI313788;Nigeria;1987;Mabadeje, S.A.
12609;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Gossypium;Malvaceae;IMI148945;Nigeria;;Quansah, S.K.
12610;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: seed. Associated organism: Gmelina arborea;Verbenaceae;IMI319438;Nigeria;1987;Bola Adegeyz
12611;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Hevea;Euphorbiaceae;IMI255493;Nigeria;1981;Ofili, H.N.
12612;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Theobroma cacao;Sterculiaceae;IMI132656;Nigeria;1968;Broadbent, J.A.
12613;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Theobroma cacao;Sterculiaceae;IMI151427;Nigeria;;Oyeniran, J.O.
12614;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: seed. Associated organism: Theobroma cacao;Sterculiaceae;IMI77368;Ghana;1959;Whenlty, D.
12615;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: seed. Associated organism: Arachis hypogaea;Leguminosae;IMI111934;Nigeria;;McDonald, D.
12616;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Arachis hypogaea;Leguminosae;IMI86768;Nigeria;1961;
12617;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: fruit. Associated organism: Elaeis guineensis;Palmae;IMI85171;Nigeria;1961;
12618;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: fruit. Associated organism: Elaeis guineensis;Palmae;IMI85181;Nigeria;1961;
12619;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;"Substratum: seed; rhizosphere. Associated organism: Elaeis guineensis";Palmae;IMI259514;Nigeria;1981;Airede, K.E.
12620;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: wood. Associated organism: Plantae;Plantae;IMI312835;Nigeria;1987;Okagbue, R.N. [Dr]
12621;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: artefact, food. Associated organism: Palmae;Palmae;IMI83335;Nigeria;1960;Sheridam, A.
12622;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: seed. Associated organism: Palmae;Palmae;IMI86773;Nigeria;1961;
12623;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: substance, soil;;IMI164088;Sierra Leone;1972;Gando, J.G.
12624;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: artefact, construction material;;IMI213055;Nigeria;1977;Ekunday, J.
12625;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: artefact, food. Associated organism: Palmae;Palmae;IMI83330;Nigeria;1960;Sheridam, A.
12626;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: substance, air;;IMI230067;Nigeria;1978;Mabadeje, S.A.
12627;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: substance, air;;IMI230118;Nigeria;1978;Mabadeje, S.A.
12628;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: substance, soil;;IMI246717;Nigeria;1980;Ugoji, E.O.
12629;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;;;IMI280421;Nigeria;1983;
12630;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: artefact, food. Associated organism: Palmae;Palmae;IMI83333;Nigeria;1960;Sheridam, A.
12631;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: artefact, food. Associated organism: Palmae;Palmae;IMI83334;Nigeria;1960;Sheridam, A.
12632;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: artefact, food. Associated organism: Palmae;Palmae;IMI83336;Nigeria;1960;Sheridam, A.
12633;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;;;IMI280424;Nigeria;1983;
12634;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: artefact, food. Associated organism: Palmae;Palmae;IMI83337;Nigeria;1960;Sheridam, A.
12635;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Associated organism: Citrus limon;Rutaceae;IMI183587;Nigeria;1974;Giha, O.H.
12636;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: artefact, food. Associated organism: Palmae;Palmae;IMI83377;Nigeria;1960;Sheridam, A.
12637;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;;;IMI280432;Nigeria;1983;
12638;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: substance, soil;;IMI284085;Nigeria;1984;Khare, K.B.
12639;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: substance, soil;;IMI54401;Nigeria;1953;Jackson, W.L.
12640;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: artefact, food. Associated organism: Palmae;Palmae;IMI83331;Nigeria;1960;Sheridam, A.
12641;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: artefact, food. Associated organism: Palmae;Palmae;IMI83332;Nigeria;1960;Sheridam, A.
12642;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;Substratum: leaf. Associated organism: Plantae;Plantae;IMI294649a;Nigeria;1985;Odeyinde 
12643;;Fungi;Ascomycota;Hypocreales;;;Acremonium;Link;;;Associated organism: Plantae;Plantae;IMI294649b;Nigeria;1985;Odeyinde 
12644;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;;;IMI56275;Sierra Leone;1954;Deighton, F.C.
12645;;Fungi;Ascomycota;Eurotiales;Trichocomaceae;;Paecilomyces variotii;Bainier;;;;;IMI72030;Ghana;1958;Piening, L.
12646;;Fungi;Ascomycota;Microthyriales;Microthyriaceae;;Palawania cocoes;Syd. & P. Syd.;;;Associated organism: Elaeis guineensis;Palmae;IMI38216;Sierra Leone;1949;Deighton, F.C.
12647;;Fungi;Ascomycota;Microthyriales;Microthyriaceae;;Palawania cocoes;Syd. & P. Syd.;;;Associated organism: Elaeis guineensis;Palmae;IMI46633;Sierra Leone;1951;Deighton, F.C.
12648;;Fungi;Basidiomycota;Agaricales;;;Panaeolus solidipes;Peck;;;Substratum: dung. Associated organism: Bos taurus;Animalia;IMI37473;Sierra Leone;1949;Deighton, F.C.
12649;;Fungi;Ascomycota;;Apiosporaceae;;Papularia;Fr.;;;Associated organism: Sarcocephalus esculentus;Rubiaceae;IMI7130;Ghana;1946;O., J.
12650;;Fungi;Ascomycota;;;;Papulaspora;Preuss;;;Associated organism: Nicotiana tabacum;Solanaceae;IMI78357;Nigeria;1959;Baker
12651;;Fungi;Ascomycota;;;;Papulaspora;Preuss;;;Substratum: seed. Associated organism: Palmae;Palmae;IMI150702;Nigeria;;Broadbent, J.A.
12652;;Fungi;Ascomycota;Pleosporales;Montagnulaceae;;Paraphaeosphaeria michotii;(Westend.) O.E. Erikss.;;;Associated organism: Oryza barthii;Gramineae;IMI53412;Sierra Leone;1953;Deighton, F.C.
12653;;Fungi;Ascomycota;Lecanorales;Parmeliaceae;;Parmelia;Ach.;;;;;IMI326250;Sierra Leone;1988;Jaeger, P.
12654;;Fungi;Ascomycota;Lecanorales;Parmeliaceae;;Parmelia;Ach.;;;Associated organism: Muscopsida;Plantae;IMI124370;Nigeria;;Maduewesi, J.N.C.
