ID;gbifID;phylum;species;authors;country;recordedBy;basisOfRecord;identifiedBy;typeStatus
274;1989188666;Basidiomycota;Trametes pubescens;(Schumach.) Fr.;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;
273;1989191618;Basidiomycota;Olivea scitula;Syd.;Sierra Leone;F.C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
272;1989211297;Chytridiomycota;Physoderma maydis;(Miyabe) Miyabe;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
271;1989229395;Basidiomycota;Trametes hirta;Cooke;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
270;1989231679;Basidiomycota;Trametes cingulata;(Berk.) Mussat,;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;
269;1989232157;Basidiomycota;Aecidium leonense;Cummins;Sierra Leone;F.C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
268;1989238196;Basidiomycota;Nigrofomes melanoporus;(Mont.) Sacc.;Ivory Coast;A. E. Sheito;PRESERVED_SPECIMEN;;
267;1989253016;Ascomycota;Aschersonia placenta;Berk.;Liberia;D.H. Linder;PRESERVED_SPECIMEN;;
265;1989270171;Basidiomycota;Trametes pubescens;(Schumach.) Fr.;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;
264;1989282561;Basidiomycota;Uredo aspiliae-latifoliae;Cummins;Sierra Leone;F.C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
263;1989352578;Basidiomycota;Phellinus fastuosus;(Lév.) Cooke;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
262;1989355616;Basidiomycota;Hexagonia discopoda;Pat. & Har.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
261;1989358387;Basidiomycota;Gymnopilus zenkeri;(Henn.) Singer;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;
260;1989365876;Basidiomycota;Chaconia coaetanea;Syd.;Sierra Leone;F.C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
258;1989366619;Basidiomycota;Phaeolus rigidus;Lév.;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;
257;1989370273;Basidiomycota;Hemileia scitula;Syd.;Sierra Leone;F.C. Deighton;PRESERVED_SPECIMEN;;ISOSYNTYPE
256;1989379338;Ascomycota;Hirsutella liberiana;Mains;Liberia;J.T. Baldwin, Jr.;PRESERVED_SPECIMEN;;HOLOTYPE
255;1989408700;Ascomycota;Moelleriella gaertneriana;Möller,;Liberia;no data;PRESERVED_SPECIMEN;;
254;1989412437;Ascomycota;Ophiocordyceps australis;(Speg.) Sacc.,;Liberia;J.T. Baldwin, Jr.;PRESERVED_SPECIMEN;;
253;1989435030;Basidiomycota;Elateraecium callianthum;Syd.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
252;1989457994;Basidiomycota;Uromyces calotheus;Syd. & P.Syd.;Sierra Leone;F.C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
251;1989467268;Ascomycota;Torrubiella liberiana;Mains;Liberia;J.T. Baldwin, Jr.;PRESERVED_SPECIMEN;;HOLOTYPE
250;1989482685;Basidiomycota;Sphaerophragmium evernium;Syd.;Sierra Leone;F.C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
249;1989496339;Basidiomycota;Ypsilospora baphiae;Cummins;Sierra Leone;F.C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
248;1989496636;Ascomycota;Hirsutella liberiana;Mains;Liberia;J.T. Baldwin, Jr.;PRESERVED_SPECIMEN;;HOLOTYPE
247;1989517773;Basidiomycota;Cerotelium proximellum;Syd.;Sierra Leone;F.C. Deighton;PRESERVED_SPECIMEN;;ISOSYNTYPE
246;1989733875;Basidiomycota;Conocybe zeylanica;(Petch) Boedijn;Benin;Christan,Josef;PRESERVED_SPECIMEN;;
245;1990274771;Basidiomycota;Daedalea repanda;(Mont.) Fr.;Sierra Leone;Comm. by C.L. Shear;PRESERVED_SPECIMEN;;
244;1990297396;Basidiomycota;Scytinostroma albocinctum;Berk. & Broome;Sierra Leone;F.C. Dughton;PRESERVED_SPECIMEN;;
243;1990312991;Basidiomycota;Gomphus brunneus;(Heinem.) Corner,;Ivory Coast;G. Gilles;PRESERVED_SPECIMEN;;
242;1994910431;Basidiomycota;Daedalea repanda;(Mont.) Fr.;Sierra Leone;Rev. J.A Cole;PRESERVED_SPECIMEN;;
241;1994910529;Basidiomycota;Daedalea repanda;(Mont.) Fr.;Sierra Leone;Rev. J. A. Cole;PRESERVED_SPECIMEN;;
240;1998313894;Ascomycota;Stereocaulon brassii;I.M.Lamb;Guinea-Bissau;L. J. Brass;PRESERVED_SPECIMEN;;TYPE
239;1998330133;Basidiomycota;Coltricia duportii;Pat.;Guinea;L. Duport;PRESERVED_SPECIMEN;;
238;1998334263;Basidiomycota;Phlebopus braunii;(Bres.) Singer;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;HOLOTYPE
237;1998336199;Ascomycota;Cryptothecia nigeriensis;C.W.Dodge;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
236;1998353289;Basidiomycota;Boletellus linderi;Singer;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;TYPE
235;1998360905;Ascomycota;Arthonia subcaesia;C.W.Dodge;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
234;1998373366;Mycetozoa;Hemitrichia clavata;(Pers.) Rostaf.;Liberia;D. H. Linder;PRESERVED_SPECIMEN;David Linder;
233;1998404248;Ascomycota;Cookeina speciosa;(Fr.) Dennis;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
232;1998412783;Basidiomycota;Lactifluus gymnocarpus;R.Heim ex Singer,;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;TYPE
231;1998445644;Ascomycota;Cookeina tricholoma;(Mont.) Kuntze;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
230;1998447037;Ascomycota;Cryptothecia thoroldii;C.W.Dodge;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
229;1998459903;Basidiomycota;Afroboletus pterosporus;Singer;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;TYPE
228;1998463119;Ascomycota;Cookeina speciosa;(Fr.) Dennis;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
227;1998512368;Ascomycota;Chevalieropsis ctenotricha;Pat. & Har.;Senegal;A. J. B. Chevalier;PRESERVED_SPECIMEN;;TYPE
226;1998516645;Basidiomycota;Coltricia duportii;Pat.;Guinea;L. Duport;PRESERVED_SPECIMEN;;TYPE
225;1998529084;Ascomycota;Opegrapha nigeriensis;C.W.Dodge;Nigeria;C. A. Thorold;PRESERVED_SPECIMEN;;HOLOTYPE
224;1998537945;Mycetozoa;Stemonitis herbatica;Peck;Liberia;D. H. Linder;PRESERVED_SPECIMEN;D. H. Linder;
223;1998552827;Ascomycota;Cookeina speciosa;(Fr.) Dennis;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
222;1998554141;Basidiomycota;Podaxis mossamedensis;Welw. & Curr.;Guinea;J. Dybowski;PRESERVED_SPECIMEN;;
221;1998565312;Basidiomycota;Cerotelium proximellum;Syd.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
220;1998603173;Mycetozoa;Cribraria cancellata;(Batsch) T.Macbr.;Liberia;D. H. Linder;PRESERVED_SPECIMEN;D. H. Linder;
219;1998608976;Ascomycota;Daldinia clavata;Henn.;Liberia;G. W. Harley;PRESERVED_SPECIMEN;M. Stadler (Fuhlrott Museum);
218;1998624526;Mycetozoa;Arcyria denudata;(L.) Wettst.;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;
217;1998644021;Ascomycota;Cookeina speciosa;(Fr.) Dennis;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
216;1998645002;Mycetozoa;Arcyria cinerea;(Bull.) Pers.;Liberia;G. W. Harley;PRESERVED_SPECIMEN;G. D. Darker;
215;1998647648;Ascomycota;Cookeina tricholoma;(Mont.) Kuntze;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
213;1998669153;Ascomycota;Leptogium thoroldii;C.W.Dodge;Nigeria;C. A. Thorold;PRESERVED_SPECIMEN;;TYPE
212;1998674250;Basidiomycota;Hydropus africanus;Singer;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;TYPE
210;1998693127;Basidiomycota;Tylopilus cellulosus;Singer;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;TYPE
208;1998719853;Ascomycota;Leptogium nigeriense;C.W.Dodge;Nigeria;C. A. Thorold;PRESERVED_SPECIMEN;;TYPE
207;1998751374;Ascomycota;Opegrapha simplicior;(Nyl.) Nyl.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;Damien Ertz (BR);
206;1998758293;Basidiomycota;Coniophora arachnoidea;Pat.;Guinea;L. Duport;PRESERVED_SPECIMEN;;TYPE
205;1998796547;Ascomycota;Aschersonia crenulata;Pat. & Har.;Senegal;A. J. B. Chevalier;PRESERVED_SPECIMEN;;TYPE
204;1998824550;Basidiomycota;Marasmius linderi;Singer;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;HOLOTYPE
203;1998831405;Basidiomycota;Russula albonigroides;Singer;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;TYPE
202;1998844212;Mycetozoa;Arcyria cinerea;(Bull.) Pers.;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
201;1998844772;Oomycota;Graminivora graminicola;Naumov;Liberia;N. A. Naumov;PRESERVED_SPECIMEN;;TYPE
200;1998849535;Basidiomycota;Russula heterophylla;(Gillet) J.Schröt.,;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;TYPE
199;1998850281;Mycetozoa;Didymium nigripes;(Link) Fr.;Liberia;D. H. Linder;PRESERVED_SPECIMEN;D. H. Linder;
198;1998853269;Mycetozoa;Arcyria denudata;(L.) Wettst.;Liberia;D. H. Linder;PRESERVED_SPECIMEN;D. H. Linder;
197;1998875331;Ascomycota;Cookeina speciosa;(Fr.) Dennis;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
196;1998877670;Ascomycota;Daldinia eschscholzii;(Ehrenb.) Rehm;Liberia;G. W. Harley;PRESERVED_SPECIMEN;M. Stadler (Fuhlrott Museum);
194;1998907929;Mycetozoa;Physarum stellatum;(Massee) G.W.Martin;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
193;1998938561;Basidiomycota;Russula liberiensis;Singer;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;TYPE
192;1998969900;Basidiomycota;Hydropus africanus;Singer;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;HOLOTYPE
191;1998971095;Mycetozoa;Physarum album;Pers.,;Liberia;D. H. Linder;PRESERVED_SPECIMEN;Robert Hagelstein;
190;1998992100;Mycetozoa;Physarum pezizoideum;(Jungh.) Pavill. & Lagarde;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
189;1999021379;Ascomycota;Opegrapha prosodea;Ach.;Nigeria;C. A. Thorold;PRESERVED_SPECIMEN;Damien Ertz (BR);
188;1999021383;Basidiomycota;Coltricia duportii;Pat.;Guinea;L. Duport;PRESERVED_SPECIMEN;;
187;1999027951;Ascomycota;Cephaliophora tropica;Thaxt.;Liberia;[no data available];PRESERVED_SPECIMEN;;TYPE
186;1999038947;Basidiomycota;Xerocomus linderi;Singer;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;TYPE
185;1999057534;Ascomycota;Opegrapha viridis;Pers.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;Damien Ertz (BR);
183;1999072388;Basidiomycota;Podaxis chevalieri;Pat. & Har.;Mali;A. J. B. Chevalier;PRESERVED_SPECIMEN;;HOLOTYPE
182;1999100762;Ascomycota;Cryptothecia nigeriensis;C.W.Dodge;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
181;1999107583;Ascomycota;Cryptothecia stirtonii;A.L.Sm.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
180;1999119313;Ascomycota;Bombyliospora thoroldi;C.W.Dodge;Nigeria;C. A. Thorold;PRESERVED_SPECIMEN;;TYPE
179;1999124747;Basidiomycota;Tulostoma fusipes;Har. & Pat.;Mali;;PRESERVED_SPECIMEN;;TYPE
178;1999135907;Ascomycota;Cryptothecia nigeriensis;C.W.Dodge;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
177;1999197640;Basidiomycota;Crinipellis minutula;Henn.;Togo;Eug. Baumann;PRESERVED_SPECIMEN;;TYPE
175;1999217189;Mycetozoa;Didymium nigripes;(Link) Fr.;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;
174;1999221622;Ascomycota;Stachybotrys microsporus;(B.L.Mathur & Sankhla) S.C.Jong & E.E.Davis;Liberia;R. Thaxter;PRESERVED_SPECIMEN;De-Wei Li (NHES);
173;1999225992;Ascomycota;Stachybotrys theobromae;Hansf.;Ghana;S. J. Hughes;PRESERVED_SPECIMEN;S. J. Hughes;
172;1999250284;Basidiomycota;Phallus duplicatus;(Bosc) E.Fischer;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
171;1999253129;Ascomycota;Cryptothecia thoroldii;C.W.Dodge;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
170;1999257378;Basidiomycota;Aecidium cynanchi;Cummins;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
169;1999264991;Ascomycota;Ascobolus crenulatus;W.Phillips & Plowr.;Liberia;R. Thaxter;PRESERVED_SPECIMEN;;
168;1999284244;Mycetozoa;Physarella oblonga;(Berk. & M.A.Curtis) Morgan;Guinea;D. H. Linder;PRESERVED_SPECIMEN;G. A. Gilbert;
167;1999288773;Basidiomycota;Marasmius polychaetopus;Singer;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;TYPE
165;1999315926;Basidiomycota;Crinipellis scabella;(Fr.) Pat.;Guinea;E. F. Dupont;PRESERVED_SPECIMEN;;
163;1999335287;Ascomycota;Aschersonia crenulata;Pat. & Har.;Senegal;A. J. B. Chevalier;PRESERVED_SPECIMEN;;TYPE
162;1999349063;Mycetozoa;Arcyria denudata;(L.) Wettst.;Liberia;D. H. Linder;PRESERVED_SPECIMEN;D. H. Linder;
161;1999353576;Basidiomycota;Russula emetica;(Schaeff.) Pers.;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;TYPE
160;1999354152;Ascomycota;Stachybotrys theobromae;Hansf.;Ghana;S. J. Hughes;PRESERVED_SPECIMEN;S. J. Hughes;
159;1999389405;Mycetozoa;Physarum pezizoideum;(Jungh.) Pavill. & Lagarde;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
158;1999401424;Basidiomycota;Eichleriella flavida;Pat.,;Guinea;L. Duport;PRESERVED_SPECIMEN;;TYPE
157;1999407939;Basidiomycota;Tubosaeta brunneosetosa;Singer;Liberia;G. W. Harley;PRESERVED_SPECIMEN;;TYPE
154;1999420088;Basidiomycota;Aseroe rubra;Labill.;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
153;1999429186;Ascomycota;Cookeina speciosa;(Fr.) Dennis;Liberia;D. H. Linder;PRESERVED_SPECIMEN;;
152;1999431573;Basidiomycota;Aecidium leonense;Cummins;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
132;2028334874;Ascomycota;Roccella canariensis;Darb.;Senegal;Follmann, Gerhard;PRESERVED_SPECIMEN;Follmann, Gerhard;
131;2028341432;Ascomycota;Usnea himantodes;Mot.;Guinea;Lisowski, S.;PRESERVED_SPECIMEN;Motyka, J.;
129;2028353432;Ascomycota;Usnea trichodeoides;(Vain.) Articus;Ivory Coast;Santesson, Rolf;PRESERVED_SPECIMEN;;
128;2028362520;Ascomycota;Usnea mutabilis;Stirt.;Guinea;Lisowski, S.;PRESERVED_SPECIMEN;;
127;2028366714;Ascomycota;Bactrospora jenikii;(Vezda) Egea & Torrente;Ghana;Jenik, J.;PRESERVED_SPECIMEN;;
126;2028372378;Ascomycota;Usnea baileyi;(Stirton) Zahlbr.;Guinea;Lisowski, S.;PRESERVED_SPECIMEN;;
125;2028372544;Ascomycota;Usnea leprosa;Motyka;Guinea;Lisowski, S.;PRESERVED_SPECIMEN;Motyka, J.;
124;2028372582;Ascomycota;Usnea speciosa;Motyka;Guinea;Lisowski, S.;PRESERVED_SPECIMEN;Vezda, Antonin;
123;2028372786;Ascomycota;Usnea exasperata;(Müll.Arg.) Motyka;Guinea;Lisowski, S.;PRESERVED_SPECIMEN;Motyka, J.;
122;2028373915;Ascomycota;Byssoloma leucoblepharum;(Nyl.) Vain.;Guinea;Lisowski, S.;PRESERVED_SPECIMEN;Vezda, Antonin;
121;2028378577;Ascomycota;Cladonia subvulcanica;Abbayes;Ivory Coast;Klement, Oscar;PRESERVED_SPECIMEN;Lange, O., L.;
120;2028379681;Ascomycota;Cladonia subvulcanica;Abbayes;Ivory Coast;Santesson, Rolf;PRESERVED_SPECIMEN;Santesson, Rolf;
119;2028380046;Ascomycota;Coenogonium subluteum;(Rehm) Kalb & Lücking;Guinea;Lisowski, S.;PRESERVED_SPECIMEN;;
118;2028381103;Ascomycota;Dirinaria picta;(Sw.) Schaer. ex Clem.;Ghana;Jenik, J.;PRESERVED_SPECIMEN;;
117;2028382136;Ascomycota;Heterodermia casarettiana;(A.Massal.) Trevis.;Ghana;Jenik, J.;PRESERVED_SPECIMEN;;
116;2028386379;Ascomycota;Psorotheciopsis patellarioides;(Rehm) Vezda;Guinea;Lisowski, S.;PRESERVED_SPECIMEN;unspecified;
115;2028388862;Ascomycota;Thelotrema subterebrans;(Nyl.) Zahlbr.;Ghana;Jenik, J.;PRESERVED_SPECIMEN;Vezda, Antonin;ISOTYPE
114;2028421702;Ascomycota;Parmotrema pseudotinctorum;(Abbayes) Hale;Ivory Coast;Santesson, Rolf;PRESERVED_SPECIMEN;;
113;2028421818;Ascomycota;Parmotrema pseudotinctorum;(Abbayes) Hale;Ivory Coast;Santesson, Rolf;PRESERVED_SPECIMEN;;
112;2028422140;Ascomycota;Parmotrema tinctorum;(Despr. ex Nyl.) Hale;Niger;unspecified;PRESERVED_SPECIMEN;Culberson, William, L.;
111;2028423763;Ascomycota;Porina alba;R.Sant.;Guinea;Lisowski, S.;PRESERVED_SPECIMEN;Vezda, Antonin;
110;2028430387;Ascomycota;Strigula nemathora;Mont.;Guinea;Lisowski, S.;PRESERVED_SPECIMEN;Vezda, Antonin;
109;2028430543;Ascomycota;Strigula phyllogena;(Müll.Arg.) R.C.Harris;Guinea;Lisowski, S.;PRESERVED_SPECIMEN;;
108;2028432395;Ascomycota;Usnea speciosa;Motyka;Ivory Coast;Santesson, Rolf;PRESERVED_SPECIMEN;Santesson, Rolf;
107;2028432618;Ascomycota;Usnea hispida;Motyka;Guinea;Santesson, Rolf;PRESERVED_SPECIMEN;Motyka, J.;
106;2243313801;Basidiomycota;Lactifluus flammans;Verbeken,;Benin;De Kesel A.;PRESERVED_SPECIMEN;;
105;2243313802;Basidiomycota;Cantharellus guineensis;De Kesel & Yorou,;Benin;De Kesel A.;PRESERVED_SPECIMEN;;HOLOTYPE
104;2243313803;Basidiomycota;Cantharellus guineensis;De Kesel & Yorou,;Benin;De Kesel A.;PRESERVED_SPECIMEN;;
103;2243313805;Basidiomycota;Cantharellus guineensis;De Kesel & Yorou,;Benin;De Kesel A.;PRESERVED_SPECIMEN;;
102;2243313806;Basidiomycota;Cantharellus guineensis;De Kesel & Yorou,;Benin;De Kesel A.;PRESERVED_SPECIMEN;;
101;2243313807;Basidiomycota;Cantharellus guineensis;De Kesel & Yorou,;Benin;De Kesel A.;PRESERVED_SPECIMEN;;
100;2243313808;Basidiomycota;Cantharellus guineensis;De Kesel & Yorou,;Benin;De Kesel A.;PRESERVED_SPECIMEN;;
99;2243314194;Basidiomycota;Podaxis pistillaris;(L.) Fr.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
97;2243314262;Basidiomycota;Auricularia cornea;Ehrenb.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
96;2243314339;Basidiomycota;Chlorophyllum palaeotropicum;Chlorophyllum palaeotropicum;Mali;Degreef J.;PRESERVED_SPECIMEN;;
95;2243314404;Basidiomycota;Auricularia cornea;Ehrenb.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
94;2243314413;Basidiomycota;Panus neostrigosus;Fr.,;Mali;Degreef J.;PRESERVED_SPECIMEN;;
92;2243314516;Basidiomycota;Psathyrella tuberculata;(Pat.) A.H.Sm.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
89;2243314560;Basidiomycota;Lactifluus gymnocarpoides;(Verbeken) Verbeken,;Mali;Degreef J.;PRESERVED_SPECIMEN;;
88;2243314636;Basidiomycota;Auricularia cornea;Ehrenb.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
86;2243314695;Basidiomycota;Favolus tenuiculus;P.Beauv.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
85;2243314713;Basidiomycota;Psathyrella tuberculata;(Pat.) A.H.Sm.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
84;2243314733;Basidiomycota;Schizophyllum commune;Fr.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
83;2243314798;Basidiomycota;Lentinus squarrosulus;Mont.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
82;2243314807;Basidiomycota;Volvopluteus earlei;(Murrill) Vizzini, Contu & Justo,;Mali;Degreef J.;PRESERVED_SPECIMEN;;
81;2243314819;Basidiomycota;Psathyrella tuberculata;(Pat.) A.H.Sm.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
80;2243314821;Basidiomycota;Chlorophyllum palaeotropicum;Chlorophyllum palaeotropicum;Mali;Degreef J.;PRESERVED_SPECIMEN;;
78;2243314856;Basidiomycota;Lactifluus gymnocarpoides;(Verbeken) Verbeken,;Mali;Degreef J.;PRESERVED_SPECIMEN;;
77;2243314867;Basidiomycota;Agaricus goossensiae;Heinem.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
76;2243314958;Basidiomycota;Lactifluus gymnocarpoides;(Verbeken) Verbeken,;Mali;Degreef J.;PRESERVED_SPECIMEN;;
75;2243314988;Basidiomycota;Schizophyllum commune;Fr.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
74;2243315062;Basidiomycota;Chlorophyllum palaeotropicum;Chlorophyllum palaeotropicum;Mali;Degreef J.;PRESERVED_SPECIMEN;;
73;2243315102;Basidiomycota;Agaricus subsaharianus;L.A.Parra, Hama & De Kesel,;Mali;Degreef J.;PRESERVED_SPECIMEN;;
72;2243315119;Basidiomycota;Ganoderma colossus;(Fr.) C.F.Baker;Mali;Degreef J.;PRESERVED_SPECIMEN;;
71;2243315169;Basidiomycota;Agaricus goossensiae;Heinem.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
70;2243315178;Basidiomycota;Lactifluus medusae;(Verbeken) Verbeken,;Mali;Degreef J.;PRESERVED_SPECIMEN;;
69;2243315260;Basidiomycota;Podaxis pistillaris;(L.) Fr.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
68;2243315280;Basidiomycota;Schizophyllum commune;Fr.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
67;2243315313;Basidiomycota;Volvopluteus earlei;(Murrill) Vizzini, Contu & Justo,;Mali;Degreef J.;PRESERVED_SPECIMEN;;
66;2243315331;Basidiomycota;Termitomyces striatus;(Beeli) R.Heim;Mali;Degreef J.;PRESERVED_SPECIMEN;;
65;2243315345;Basidiomycota;Agaricus goossensiae;Heinem.;Mali;Degreef J.;PRESERVED_SPECIMEN;;
64;2243315611;Basidiomycota;Lactarius saponaceus;Verbeken;Mali;Degreef J.;PRESERVED_SPECIMEN;;
63;2243315977;Ascomycota;Opegrapha herbarum;Mont.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
62;2243315978;Ascomycota;Opegrapha herbarum;Mont.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
61;2243316133;Ascomycota;Opegrapha viridis;Pers.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
60;2243316196;Ascomycota;Opegrapha herbarum;Mont.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
59;2243316213;Ascomycota;Opegrapha apomelaena;A.Massal.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
58;2243316221;Ascomycota;Opegrapha apomelaena;A.Massal.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
57;2243316242;Ascomycota;Opegrapha herbarum;Mont.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
56;2243316278;Ascomycota;Opegrapha apomelaena;A.Massal.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
55;2243316292;Ascomycota;Opegrapha irosina;Vain.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
54;2243316378;Ascomycota;Opegrapha viridis;Pers.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
53;2243316417;Ascomycota;Opegrapha herbarum;Mont.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
52;2243316422;Ascomycota;Opegrapha apomelaena;A.Massal.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
51;2243316424;Ascomycota;Opegrapha herbarum;Mont.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
50;2243316448;Ascomycota;Opegrapha apomelaena;A.Massal.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
49;2243316454;Ascomycota;Opegrapha longissima;Müll.Arg.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
46;2243316548;Ascomycota;Opegrapha bonplandii;Fée;Benin;Ertz D.;PRESERVED_SPECIMEN;;
45;2243316554;Ascomycota;Opegrapha viridis;Pers.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
44;2243316579;Ascomycota;Opegrapha medusulina;Nyl.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
43;2243316589;Ascomycota;Opegrapha viridis;Pers.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
42;2243316622;Ascomycota;Opegrapha longissima;Müll.Arg.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
41;2243316640;Ascomycota;Alyxoria varia;Pers.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
40;2243316674;Ascomycota;Opegrapha medusulina;Nyl.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
39;2243316717;Ascomycota;Mazosia phyllosema;(Nyl.) Zahlbr.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
38;2243316728;Ascomycota;Mazosia melanophthalma;(Müll.Arg.) R.Sant.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
36;2243316751;Ascomycota;Opegrapha herbarum;Mont.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
35;2243316772;Ascomycota;Opegrapha bonplandii;Fée;Benin;Ertz D.;PRESERVED_SPECIMEN;;
33;2243316926;Ascomycota;Opegrapha longissima;Müll.Arg.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
32;2243316938;Ascomycota;Opegrapha bonplandii;Fée;Benin;Ertz D.;PRESERVED_SPECIMEN;;
31;2243316984;Ascomycota;Opegrapha viridis;Pers.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
30;2243316996;Ascomycota;Mazosia phyllosema;(Nyl.) Zahlbr.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
29;2243317091;Ascomycota;Opegrapha longissima;Müll.Arg.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
28;2243317162;Ascomycota;Alyxoria varia;Pers.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
27;2243317240;Ascomycota;Opegrapha viridis;Pers.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
26;2243317313;Ascomycota;Opegrapha longissima;Müll.Arg.;Benin;Ertz D.;PRESERVED_SPECIMEN;;
